NACA65-415 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
Cl and Cd values corrected for rotational stall delay and Cd values corrected using the Viterna method for 0 to 90deg AOA by Jason Jonkman using AirfoilPrep_v2p0.xls.
   1        Number of airfoil tables in this file
   0.0      Table ID parameter
  12.00     Stall angle (deg)
   0.00	    No longer used, enter zero                                                      
   0.00	    No longer used, enter zero                                                      
   0.00	    No longer used, enter zero
  -3.9808   Zero Cn angle of attack (deg)
   5.6840   Cn slope for zero lift (dimensionless)
   1.5854   Cn extrapolated to value at positive stall angle of attack
  -0.4913   Cn at stall value for negative angle of attack
   0.00     Angle of attack for minimum CD (deg)
   0.0044   Minimum CD value
-180.00    0.000   0.0100   0.0000
-175.00    0.252   0.0100   0.2000
-170.00    0.503   0.0100   0.4000
-160.00    1.007   0.0822   0.0700
-155.00    0.985   0.1967   0.1176
-150.00    0.963   0.3111   0.1652
-145.00    0.907   0.4520   0.1935
-140.00    0.851   0.5930   0.2219
-135.00    0.794   0.7439   0.2499
-130.00    0.736   0.8949   0.2779
-125.00    0.663   1.0384   0.3079
-120.00    0.590   1.1819   0.3379
-115.00    0.500   1.3013   0.3681
-110.00    0.411   1.4207   0.3984
-105.00    0.309   1.5025   0.4256
-100.00    0.208   1.5843   0.4528
 -95.00    0.104   1.6196   0.4735
 -90.00    0.000   1.6548   0.4942
 -85.00   -0.104   1.6196   0.5002
 -80.00   -0.208   1.5843   0.5063
 -75.00   -0.309   1.5025   0.5033
 -70.00   -0.411   1.4207   0.5003
 -65.00   -0.500   1.3013   0.4913
 -60.00   -0.590   1.1819   0.4824
 -55.00   -0.663   1.0384   0.4724
 -50.00   -0.736   0.8949   0.4624
 -45.00   -0.794   0.7439   0.4590
 -40.00   -0.851   0.5930   0.4556
 -35.00   -0.907   0.4520   0.4730
 -30.00   -0.963   0.3111   0.4904
 -25.00   -0.973   0.2114   0.5312
 -24.00   -0.975   0.1914   0.5394
 -23.00   -0.977   0.1715   0.5475
 -22.00   -0.979   0.1515   0.5557
 -21.00   -0.981   0.1316   0.5639
 -20.00   -0.984   0.1116   0.5720
 -19.00   -0.922   0.1063   0.5519
 -18.00   -0.860   0.1009   0.5317
 -17.00   -0.797   0.0956   0.5115
 -16.00   -0.735   0.0902   0.4914
 -15.00   -0.673   0.0848   0.4712
 -14.50   -0.642   0.0822   0.4612
 -12.01   -0.488   0.0688   0.4109
 -11.00   -0.425   0.0634   0.3906
  -9.98   -0.363   0.0583   0.3700
  -8.12   -0.227   0.0482   0.3169
  -7.62   -0.190   0.0455   0.3024
  -7.11   -0.153   0.0427   0.2878
  -6.60   -0.115   0.0400   0.2732
  -6.50   -0.108   0.0394   0.2705
  -6.00   -0.072   0.0367   0.2562
  -5.50   -0.035   0.0340   0.2419
  -5.00    0.001   0.0313   0.2277
  -4.50    0.038   0.0287   0.2134
  -4.00    0.074   0.0260   0.1991
  -3.50    0.111   0.0233   0.1848
  -3.00    0.148   0.0206   0.1706
  -2.50    0.184   0.0179   0.1563
  -2.00    0.221   0.0152   0.1420
  -1.50    0.257   0.0125   0.1277
  -1.00    0.294   0.0098   0.1135
  -0.50    0.330   0.0071   0.0992
   0.00    0.367   0.0044   0.0849
   0.50    0.425   0.0045   0.0856
   1.00    0.483   0.0045   0.0863
   1.50    0.541   0.0046   0.0870
   2.00    0.599   0.0046   0.0877
   2.50    0.656   0.0048   0.0882
   3.00    0.710   0.0051   0.0882
   3.50    0.760   0.0057   0.0875
   4.00    0.801   0.0070   0.0854
   4.50    0.844   0.0082   0.0838
   5.00    0.889   0.0092   0.0826
   5.50    0.937   0.0100   0.0816
   6.00    0.987   0.0106   0.0811
   6.50    1.037   0.0111   0.0807
   7.00    1.087   0.0116   0.0802
   7.50    1.135   0.0121   0.0794
   8.00    1.183   0.0127   0.0786
   8.50    1.228   0.0133   0.0775
   9.00    1.266   0.0140   0.0749
   9.50    1.306   0.0148   0.0730
  10.00    1.345   0.0156   0.0710
  10.50    1.381   0.0164   0.0688
  11.00    1.415   0.0175   0.0664
  11.50    1.446   0.0187   0.0636
  12.00    1.469   0.0203   0.0601
  12.50    1.475   0.0230   0.0548
  13.00    1.508   0.0240   0.0530
  13.50    1.538   0.0256   0.0514
  14.00    1.564   0.0274   0.0495
  14.50    1.585   0.0296   0.0473
  15.00    1.604   0.0322   0.0452
  15.50    1.619   0.0352   0.0432
  16.00    1.630   0.0387   0.0413
  16.50    1.633   0.0432   0.0395
  17.00    1.625   0.0491   0.0379
  17.50    1.628   0.0545   0.0376
  18.00    1.630   0.0598   0.0373
  18.50    1.645   0.0640   0.0376
  19.00    1.652   0.0693   0.0382
  19.50    1.657   0.0750   0.0393
  20.00    1.653   0.0823   0.0410
  20.50    1.645   0.0906   0.0435
  21.00    1.634   0.0995   0.0468
  22.00    1.585   0.1232   0.0576
  23.00    1.560   0.1469   0.0460
  24.00    1.534   0.1707   0.0345
  25.00    1.508   0.1944   0.0229
